Soil_moisture,Soil_humidity,rainfall,Temperature,Vegetation,Soil_type,Status
87,49,,7,Grass,Loam Soil,0
2,30,,26,Grass,Loam Soil,0
56,42,,25,Grass,Loam Soil,1
35,33,,31,Grass,Loam Soil,1
27,67,,11,Grass,Loam Soil,1
84,58,,21,Grass,Loam Soil,0
7,20,,19,Grass,Loam Soil,1
4,21,,42,Grass,Loam Soil,1
76,49,,41,Grass,Loam Soil,0
4,39,,9,Grass,Loam Soil,0
75,22,,5,Grass,Loam Soil,0
62,68,,33,Grass,Loam Soil,0
10,65,,25,Grass,Loam Soil,0
54,62,,6,Grass,Loam Soil,0
78,38,,17,Grass,Loam Soil,0
8,62,,35,Grass,Loam Soil,1
36,61,,44,Grass,Loam Soil,1
49,60,,2,Grass,Loam Soil,0
83,58,,8,Grass,Loam Soil,0
13,57,,5,Grass,Loam Soil,0
86,52,,40,Grass,Loam Soil,0
64,52,,16,Grass,Loam Soil,0
75,32,,24,Grass,Loam Soil,1
47,43,,27,Grass,Loam Soil,1
73,23,,31,Grass,Loam Soil,0
49,54,,6,Grass,Loam Soil,0
60,69,,31,Grass,Loam Soil,1
13,46,,34,Grass,Loam Soil,0
84,53,,16,Grass,Loam Soil,0
72,49,,4,Grass,Loam Soil,0
35,60,,34,Grass,Loam Soil,0
37,63,,39,Grass,Loam Soil,1
62,40,,21,Grass,Loam Soil,1
69,38,,31,Grass,Loam Soil,1
66,27,,28,Grass,Loam Soil,0
17,20,,10,Grass,Loam Soil,1
25,37,,6,Grass,Loam Soil,1
12,41,,20,Grass,Loam Soil,1
68,54,,4,Grass,Loam Soil,0
74,63,,32,Grass,Loam Soil,1
46,47,,4,Grass,Loam Soil,1
46,55,,13,Grass,Loam Soil,0
3,56,,0,Grass,Loam Soil,0
13,47,,19,Grass,Loam Soil,1
37,50,,13,Grass,Loam Soil,0
85,29,,41,Grass,Loam Soil,0
22,22,,30,Grass,Loam Soil,1
77,69,,8,Grass,Loam Soil,0
75,33,,25,Grass,Loam Soil,1
88,69,,10,Grass,Loam Soil,0
77,38,,27,Grass,Loam Soil,1
13,42,,38,Grass,Loam Soil,1
46,62,,10,Grass,Loam Soil,0
44,24,,39,Grass,Loam Soil,1
72,34,,37,Grass,Loam Soil,1
3,33,,23,Grass,Loam Soil,0
49,68,,44,Grass,Loam Soil,1
29,38,,13,Grass,Loam Soil,1
10,68,,41,Grass,Loam Soil,0
20,26,,23,Grass,Loam Soil,1
68,44,,18,Grass,Loam Soil,0
53,37,,40,Grass,Loam Soil,0
89,57,,45,Grass,Loam Soil,1
69,64,,2,Grass,Loam Soil,1
30,55,,10,Grass,Loam Soil,0
26,29,,30,Grass,Loam Soil,1
1,69,,36,Grass,Loam Soil,0
24,24,,24,Grass,Loam Soil,0
12,42,,13,Grass,Loam Soil,1
60,31,,36,Grass,Loam Soil,0
3,52,,2,Grass,Loam Soil,1
39,35,,38,Grass,Loam Soil,1
56,46,,36,Grass,Loam Soil,1
70,57,,41,Grass,Loam Soil,1
29,52,,17,Grass,Loam Soil,0
74,22,,27,Grass,Loam Soil,1
29,58,,30,Grass,Loam Soil,1
8,43,,30,Grass,Loam Soil,1
50,58,,4,Grass,Loam Soil,0
80,46,,20,Grass,Loam Soil,0
42,39,,16,Grass,Loam Soil,0
11,60,,4,Grass,Loam Soil,1
78,24,,33,Grass,Loam Soil,0
51,68,,35,Grass,Loam Soil,1
29,67,,25,Grass,Loam Soil,0
65,63,,42,Grass,Loam Soil,1
65,48,,44,Grass,Loam Soil,1
87,37,,19,Grass,Loam Soil,0
1,28,,45,Grass,Loam Soil,1
52,39,,23,Grass,Loam Soil,1
79,67,,42,Grass,Loam Soil,0
49,30,,19,Grass,Loam Soil,1
69,37,,6,Grass,Loam Soil,0
31,35,,35,Grass,Loam Soil,0
71,66,,45,Grass,Loam Soil,1
81,54,,17,Grass,Loam Soil,0
66,32,,24,Grass,Loam Soil,0
65,61,,1,Grass,Loam Soil,0
76,31,,18,Grass,Loam Soil,0
41,68,,44,Grass,Loam Soil,1
72,24,,25,Grass,Loam Soil,1
54,35,,8,Grass,Loam Soil,1
57,62,,28,Grass,Loam Soil,1
4,35,,12,Grass,Loam Soil,1
18,44,,2,Grass,Loam Soil,1
52,22,,16,Grass,Loam Soil,0
71,24,,18,Grass,Loam Soil,0
79,36,,26,Grass,Loam Soil,0
29,20,,5,Grass,Loam Soil,1
29,69,,31,Grass,Loam Soil,1
18,40,,0,Grass,Loam Soil,1
81,31,,19,Grass,Loam Soil,0
62,50,,32,Grass,Loam Soil,1
14,48,,0,Grass,Loam Soil,0
38,70,,21,Grass,Loam Soil,1
54,59,,34,Grass,Loam Soil,1
4,25,,3,Grass,Loam Soil,0
68,27,,10,Grass,Loam Soil,0
42,30,,19,Grass,Loam Soil,1
8,57,,0,Grass,Loam Soil,1
29,39,,38,Grass,Loam Soil,1
75,31,,27,Grass,Loam Soil,0
22,60,,12,Grass,Loam Soil,0
3,24,,12,Grass,Loam Soil,1
24,54,,5,Grass,Loam Soil,0
56,35,,10,Grass,Loam Soil,1
3,53,,38,Grass,Loam Soil,0
85,53,,0,Grass,Loam Soil,0
16,43,,19,Grass,Loam Soil,1
55,56,,0,Grass,Loam Soil,0
31,44,,19,Grass,Loam Soil,1
33,52,,13,Grass,Loam Soil,1
9,50,,13,Grass,Loam Soil,1
87,49,,3,Grass,Loam Soil,0
31,22,,42,Grass,Loam Soil,1
33,23,,5,Grass,Loam Soil,0
63,33,,30,Grass,Loam Soil,0
56,39,,23,Grass,Loam Soil,1
89,48,,40,Grass,Loam Soil,1
79,53,,10,Grass,Loam Soil,0
77,35,,39,Grass,Loam Soil,1
16,34,,31,Grass,Loam Soil,0
10,29,,15,Grass,Loam Soil,1
44,32,,14,Grass,Loam Soil,0
37,52,,11,Grass,Loam Soil,0
6,57,,17,Grass,Loam Soil,0
61,45,,16,Grass,Loam Soil,1
28,37,,25,Grass,Loam Soil,0
85,58,,38,Grass,Loam Soil,1
1,51,,18,Grass,Loam Soil,1
56,64,,29,Grass,Loam Soil,1
64,23,,29,Grass,Loam Soil,1
85,36,,0,Grass,Loam Soil,0
76,40,,1,Grass,Loam Soil,0
67,43,,11,Grass,Loam Soil,0
12,37,,29,Grass,Loam Soil,0
45,53,,7,Grass,Loam Soil,0
25,28,,40,Grass,Loam Soil,1
69,70,,15,Grass,Loam Soil,0
71,56,,32,Grass,Loam Soil,0
56,47,,10,Grass,Loam Soil,0
59,40,,44,Grass,Loam Soil,0
63,49,,36,Grass,Loam Soil,0
78,53,,15,Grass,Loam Soil,0
7,61,,14,Grass,Loam Soil,1
84,45,,40,Grass,Loam Soil,0
31,51,,25,Grass,Loam Soil,1
60,70,,24,Grass,Loam Soil,1
67,42,,15,Grass,Loam Soil,1
14,29,,36,Grass,Loam Soil,1
18,65,,43,Grass,Loam Soil,1
77,55,,10,Grass,Loam Soil,0
63,39,,19,Grass,Loam Soil,0
68,24,,31,Grass,Loam Soil,1
20,69,,23,Grass,Loam Soil,1
20,42,,27,Grass,Loam Soil,1
27,43,,22,Grass,Loam Soil,1
81,40,,30,Grass,Loam Soil,1
40,29,,37,Grass,Loam Soil,1
89,65,,0,Grass,Loam Soil,0
17,67,,4,Grass,Loam Soil,1
77,31,,40,Grass,Loam Soil,1
37,32,,32,Grass,Loam Soil,1
75,66,,1,Grass,Loam Soil,0
40,68,,0,Grass,Loam Soil,0
17,46,,43,Grass,Loam Soil,1
32,52,,21,Grass,Loam Soil,1
30,45,,8,Grass,Loam Soil,0
40,55,,3,Grass,Loam Soil,0
20,23,,43,Grass,Loam Soil,1
41,64,,37,Grass,Loam Soil,1
85,31,,28,Grass,Loam Soil,0
33,51,,17,Grass,Loam Soil,0
38,60,,25,Grass,Loam Soil,0
55,45,,4,Grass,Loam Soil,0
43,64,,40,Grass,Loam Soil,1
25,64,,16,Grass,Loam Soil,1
83,34,,15,Grass,Loam Soil,0
12,54,,8,Grass,Loam Soil,1
41,51,,32,Grass,Loam Soil,0
74,23,,24,Grass,Loam Soil,0
48,38,,39,Grass,Loam Soil,1
59,65,,32,Grass,Loam Soil,1
88,58,,18,Grass,Loam Soil,0
72,37,,3,Grass,Loam Soil,0
65,38,,0,Grass,Loam Soil,0
33,52,,23,Grass,Loam Soil,1
12,28,,3,Grass,Loam Soil,1
46,58,,16,Grass,Loam Soil,0
49,70,,38,Grass,Loam Soil,1
18,66,,8,Grass,Loam Soil,0
83,41,,33,Grass,Loam Soil,1
11,58,,29,Grass,Loam Soil,1
82,50,,42,Grass,Loam Soil,0
56,35,,12,Grass,Loam Soil,1
6,70,,35,Grass,Loam Soil,1
12,49,,31,Grass,Loam Soil,0
58,46,,17,Grass,Loam Soil,1
55,41,,17,Grass,Loam Soil,1
80,29,,6,Grass,Loam Soil,0
47,39,,8,Grass,Loam Soil,0
47,70,,25,Grass,Loam Soil,1
59,45,,39,Grass,Loam Soil,0
76,70,,36,Grass,Loam Soil,1
78,40,,39,Grass,Loam Soil,0
51,56,,15,Grass,Loam Soil,1
3,47,,15,Grass,Loam Soil,1
85,54,,40,Grass,Loam Soil,1
39,21,,5,Grass,Loam Soil,0
56,35,,6,Grass,Loam Soil,1
34,64,,19,Grass,Loam Soil,0
89,28,,30,Grass,Loam Soil,0
1,21,,36,Grass,Loam Soil,1
9,65,,10,Grass,Loam Soil,0
62,24,,34,Grass,Loam Soil,1
31,21,,32,Grass,Loam Soil,1
76,33,,0,Grass,Loam Soil,0
78,57,,20,Grass,Loam Soil,0
86,35,,4,Grass,Loam Soil,1
27,63,,14,Grass,Loam Soil,0
57,29,,30,Grass,Loam Soil,1
26,46,,38,Grass,Loam Soil,1
1,38,,12,Grass,Loam Soil,1
29,55,,29,Grass,Loam Soil,1
57,60,,41,Grass,Loam Soil,1
84,58,,14,Grass,Loam Soil,0
86,55,,34,Grass,Loam Soil,0
43,62,,9,Grass,Loam Soil,0
83,51,,25,Grass,Loam Soil,0
28,20,,42,Grass,Loam Soil,1
47,68,,28,Grass,Loam Soil,1
20,55,,13,Grass,Loam Soil,1
41,23,,28,Grass,Loam Soil,0
88,66,,20,Grass,Loam Soil,1
4,20,,12,Grass,Loam Soil,1
17,70,,32,Grass,Loam Soil,1
87,69,,13,Grass,Loam Soil,0
32,61,,44,Grass,Loam Soil,0
41,52,,1,Grass,Loam Soil,0
66,61,,11,Grass,Loam Soil,0
16,34,,22,Grass,Loam Soil,0
52,32,,32,Grass,Loam Soil,1
3,55,,25,Grass,Loam Soil,0
59,68,,33,Grass,Loam Soil,1
7,56,,10,Grass,Loam Soil,1
23,63,,43,Grass,Loam Soil,1
28,65,,34,Grass,Loam Soil,1
47,31,,24,Grass,Loam Soil,0
56,57,,2,Grass,Loam Soil,0
64,36,,3,Grass,Loam Soil,0
89,39,,21,Grass,Loam Soil,0
18,25,,24,Grass,Loam Soil,1
36,41,,43,Grass,Loam Soil,1
8,53,,30,Grass,Loam Soil,1
1,70,,44,Grass,Loam Soil,1
89,53,,41,Grass,Loam Soil,1
8,52,,35,Grass,Loam Soil,1
90,37,,40,Grass,Loam Soil,0
55,46,,34,Grass,Loam Soil,1
12,63,,21,Grass,Loam Soil,1
61,42,,20,Grass,Loam Soil,1
64,27,,43,Grass,Loam Soil,1
87,40,,19,Grass,Loam Soil,1
56,35,,28,Grass,Loam Soil,1
18,47,,36,Grass,Loam Soil,0
87,25,,26,Grass,Loam Soil,0
30,63,,45,Grass,Loam Soil,1
12,57,,27,Grass,Loam Soil,1
52,35,,34,Grass,Loam Soil,1
14,45,,29,Grass,Loam Soil,1
61,65,,45,Grass,Loam Soil,0
75,48,,27,Grass,Loam Soil,1
20,60,,24,Grass,Loam Soil,1
53,27,,6,Grass,Loam Soil,0
81,24,,9,Grass,Loam Soil,0
37,64,,29,Grass,Loam Soil,1
13,61,,34,Grass,Loam Soil,1
21,66,,3,Grass,Loam Soil,1
56,69,,25,Grass,Loam Soil,1
16,30,,1,Grass,Loam Soil,1
75,46,,24,Grass,Loam Soil,0
87,42,,21,Grass,Loam Soil,1
89,69,,41,Grass,Loam Soil,0
1,31,,1,Grass,Loam Soil,1
1,54,,1,Grass,Loam Soil,0
58,65,,0,Grass,Loam Soil,0
17,28,,2,Grass,Loam Soil,1
14,20,,8,Grass,Loam Soil,0
26,27,,22,Grass,Loam Soil,0
61,39,,25,Grass,Loam Soil,0
10,47,,20,Grass,Loam Soil,1
18,31,,28,Grass,Loam Soil,0
83,64,,44,Grass,Loam Soil,0
42,33,,34,Grass,Loam Soil,1
52,44,,20,Grass,Loam Soil,1
39,25,,20,Grass,Loam Soil,0
6,39,,9,Grass,Loam Soil,0
30,53,,34,Grass,Loam Soil,0
80,54,,0,Grass,Loam Soil,0
17,51,,40,Grass,Loam Soil,0
51,49,,1,Grass,Loam Soil,0
57,21,,15,Grass,Loam Soil,0
20,21,,43,Grass,Loam Soil,1
47,34,,20,Grass,Loam Soil,0
1,43,,25,Grass,Loam Soil,1
2,58,,25,Grass,Loam Soil,1
72,57,,30,Grass,Loam Soil,1
83,30,,38,Grass,Loam Soil,0
42,32,,28,Grass,Loam Soil,1
20,22,,9,Grass,Loam Soil,0
45,62,,38,Grass,Loam Soil,1
71,23,,22,Grass,Loam Soil,0
68,29,,26,Grass,Loam Soil,0
22,43,,21,Grass,Loam Soil,1
1,40,,9,Grass,Loam Soil,0
32,26,,0,Grass,Loam Soil,0
8,60,,38,Grass,Loam Soil,1
84,67,,8,Grass,Loam Soil,1
19,28,,15,Grass,Loam Soil,1
42,60,,23,Grass,Loam Soil,0
9,27,,6,Grass,Loam Soil,1
76,64,,19,Grass,Loam Soil,0
11,29,,38,Grass,Loam Soil,0
11,41,,12,Grass,Loam Soil,1
53,39,,30,Grass,Loam Soil,0
90,25,,21,Grass,Loam Soil,0
38,54,,15,Grass,Loam Soil,0
41,49,,13,Grass,Loam Soil,0
46,27,,43,Grass,Loam Soil,1
11,42,,17,Grass,Loam Soil,1
51,65,,32,Grass,Loam Soil,0
52,44,,32,Grass,Loam Soil,0
89,45,,33,Grass,Loam Soil,0
19,52,,26,Grass,Loam Soil,0
67,30,,28,Grass,Loam Soil,0
54,42,,23,Grass,Loam Soil,1
76,70,,31,Grass,Loam Soil,1
22,27,,41,Grass,Loam Soil,1
69,31,,3,Grass,Loam Soil,0
68,53,,3,Grass,Loam Soil,0
86,37,,33,Grass,Loam Soil,1
50,21,,12,Grass,Loam Soil,0
28,48,,10,Grass,Loam Soil,0
13,39,,11,Grass,Loam Soil,0
58,30,,11,Grass,Loam Soil,1
65,35,,21,Grass,Loam Soil,1
48,54,,11,Grass,Loam Soil,0
85,37,,12,Grass,Loam Soil,1
74,37,,26,Grass,Loam Soil,0
3,49,,23,Grass,Loam Soil,1
36,48,,5,Grass,Loam Soil,0
83,51,,39,Grass,Loam Soil,1
34,30,,31,Grass,Loam Soil,1
29,36,,39,Grass,Loam Soil,1
74,36,,31,Grass,Loam Soil,0
62,21,,29,Grass,Loam Soil,1
7,33,,19,Grass,Loam Soil,0
69,31,,10,Grass,Loam Soil,0
64,42,,13,Grass,Loam Soil,1
22,42,,34,Grass,Loam Soil,1
84,37,,16,Grass,Loam Soil,1
29,34,,5,Grass,Loam Soil,1
85,62,,23,Grass,Loam Soil,0
45,30,,12,Grass,Loam Soil,0
26,42,,3,Grass,Loam Soil,0
49,56,,2,Grass,Loam Soil,0
79,67,,26,Grass,Loam Soil,0
26,66,,4,Grass,Loam Soil,0
57,41,,19,Grass,Loam Soil,1
81,31,,8,Grass,Loam Soil,0
5,54,,35,Grass,Loam Soil,1
27,59,,27,Grass,Loam Soil,1
16,40,,38,Grass,Loam Soil,1
67,40,,0,Grass,Loam Soil,0
21,41,,0,Grass,Loam Soil,0
90,47,,3,Grass,Loam Soil,0
36,23,,43,Grass,Loam Soil,1
45,63,,44,Grass,Loam Soil,1
21,35,,15,Grass,Loam Soil,1
45,34,,24,Grass,Loam Soil,1
66,46,,3,Grass,Loam Soil,0
87,34,,17,Grass,Loam Soil,1
59,23,,44,Grass,Loam Soil,1
36,47,,14,Grass,Loam Soil,1
39,21,,28,Grass,Loam Soil,1
8,27,,38,Grass,Loam Soil,0
32,55,,24,Grass,Loam Soil,1
31,41,,34,Grass,Loam Soil,1
67,55,,41,Grass,Loam Soil,1
71,55,,3,Grass,Loam Soil,0
69,45,,40,Grass,Loam Soil,1
74,53,,37,Grass,Loam Soil,1
50,53,,22,Grass,Loam Soil,1
9,32,,6,Grass,Loam Soil,1
40,28,,24,Grass,Loam Soil,1
14,49,,34,Grass,Loam Soil,1
7,68,,16,Grass,Loam Soil,1
64,39,,36,Grass,Loam Soil,1
74,57,,25,Grass,Loam Soil,0
61,51,,2,Grass,Loam Soil,0
23,26,,4,Grass,Loam Soil,0
33,64,,36,Grass,Loam Soil,1
68,24,,6,Grass,Loam Soil,0
30,23,,15,Grass,Loam Soil,1
48,36,,5,Grass,Loam Soil,1
49,33,,36,Grass,Loam Soil,1
12,62,,29,Grass,Loam Soil,1
36,69,,2,Grass,Loam Soil,0
48,54,,7,Grass,Loam Soil,0
89,43,,9,Grass,Loam Soil,0
67,60,,5,Grass,Loam Soil,0
64,68,,20,Grass,Loam Soil,1
37,55,,17,Grass,Loam Soil,0
35,50,,33,Grass,Loam Soil,1
64,58,,8,Grass,Loam Soil,0
90,55,,21,Grass,Loam Soil,0
46,54,,41,Grass,Loam Soil,1
51,35,,12,Grass,Loam Soil,0
11,32,,44,Grass,Loam Soil,0
52,53,,38,Grass,Loam Soil,0
73,61,,9,Grass,Loam Soil,0
21,32,,22,Grass,Loam Soil,1
33,32,,30,Grass,Loam Soil,1
19,45,,22,Grass,Loam Soil,0
21,26,,6,Grass,Loam Soil,0
83,37,,11,Grass,Loam Soil,1
35,58,,10,Grass,Loam Soil,0
49,53,,34,Grass,Loam Soil,0
70,24,,34,Grass,Loam Soil,0
78,42,,3,Grass,Loam Soil,0
31,34,,12,Grass,Loam Soil,1
16,30,,30,Grass,Loam Soil,1
44,65,,1,Grass,Loam Soil,1
8,50,,20,Grass,Loam Soil,1
35,56,,21,Grass,Loam Soil,0
55,33,,30,Grass,Loam Soil,0
59,60,,33,Grass,Loam Soil,0
33,38,,0,Grass,Loam Soil,0
62,55,,3,Grass,Loam Soil,0
19,68,,42,Grass,Loam Soil,1
42,70,,33,Grass,Loam Soil,1
29,42,,2,Grass,Loam Soil,0
52,53,,14,Grass,Loam Soil,0
13,61,,23,Grass,Loam Soil,1
50,62,,24,Grass,Loam Soil,0
29,37,,15,Grass,Loam Soil,1
64,63,,45,Grass,Loam Soil,1
62,67,,22,Grass,Loam Soil,1
70,45,,27,Grass,Loam Soil,0
61,65,,14,Grass,Loam Soil,0
4,30,,29,Grass,Loam Soil,1
51,38,,21,Grass,Loam Soil,1
63,51,,26,Grass,Loam Soil,1
41,53,,17,Grass,Loam Soil,0
17,34,,39,Grass,Loam Soil,1
84,54,,6,Grass,Loam Soil,0
31,40,,1,Grass,Loam Soil,0
4,21,,41,Grass,Loam Soil,0
8,63,,40,Grass,Loam Soil,1
37,60,,13,Grass,Loam Soil,1
48,68,,1,Grass,Loam Soil,0
65,47,,31,Grass,Loam Soil,1
73,43,,36,Grass,Loam Soil,0
55,41,,26,Grass,Loam Soil,1
72,67,,22,Grass,Loam Soil,1
10,22,,31,Grass,Loam Soil,1
88,68,,24,Grass,Loam Soil,0
14,49,,40,Grass,Loam Soil,1
77,63,,6,Grass,Loam Soil,0
44,49,,18,Grass,Loam Soil,1
46,64,,30,Grass,Loam Soil,1
1,56,,14,Grass,Loam Soil,1
76,56,,36,Grass,Loam Soil,0
56,58,,37,Grass,Loam Soil,1
15,65,,26,Grass,Loam Soil,1
21,65,,19,Grass,Loam Soil,1
90,66,,21,Grass,Loam Soil,0
66,31,,10,Grass,Loam Soil,0
21,43,,15,Grass,Loam Soil,1
16,38,,37,Grass,Loam Soil,1
19,67,,0,Grass,Loam Soil,1
67,57,,39,Grass,Loam Soil,0
85,28,,1,Grass,Loam Soil,0
37,51,,32,Grass,Loam Soil,1
43,31,,44,Grass,Loam Soil,1
2,70,,28,Grass,Loam Soil,0
33,30,,8,Grass,Loam Soil,0
79,20,,26,Grass,Loam Soil,0
71,34,,10,Grass,Loam Soil,1
62,62,,12,Grass,Loam Soil,0
28,55,,11,Grass,Loam Soil,0
43,39,,36,Grass,Loam Soil,1
67,36,,36,Grass,Loam Soil,1
81,59,,42,Grass,Loam Soil,1
1,34,,45,Grass,Loam Soil,1
69,30,,18,Grass,Loam Soil,0
71,30,,2,Grass,Loam Soil,0
8,47,,35,Grass,Loam Soil,1
72,68,,39,Grass,Loam Soil,1
32,65,,13,Grass,Loam Soil,1
21,44,,10,Grass,Loam Soil,1
5,42,,34,Grass,Loam Soil,1
14,26,,19,Grass,Loam Soil,0
78,70,,40,Grass,Loam Soil,1
53,30,,24,Grass,Loam Soil,0
61,43,,32,Grass,Loam Soil,1
31,34,,2,Grass,Loam Soil,1
74,53,,36,Grass,Loam Soil,0
49,28,,27,Grass,Loam Soil,0
41,43,,11,Grass,Loam Soil,0
2,61,,38,Grass,Loam Soil,1
34,49,,41,Grass,Loam Soil,1
44,27,,20,Grass,Loam Soil,0
33,69,,30,Grass,Loam Soil,1
49,29,,24,Grass,Loam Soil,1
89,33,,45,Grass,Loam Soil,1
83,43,,43,Grass,Loam Soil,1
5,40,,4,Grass,Loam Soil,1
6,62,,19,Grass,Loam Soil,1
38,39,,28,Grass,Loam Soil,1
23,24,,4,Grass,Loam Soil,0
3,23,,43,Grass,Loam Soil,1
60,60,,18,Grass,Loam Soil,1
61,32,,42,Grass,Loam Soil,0
68,51,,9,Grass,Loam Soil,0
14,56,,44,Grass,Loam Soil,1
62,30,,23,Grass,Loam Soil,0
56,41,,25,Grass,Loam Soil,1
45,48,,31,Grass,Loam Soil,1
45,30,,18,Grass,Loam Soil,1
30,32,,6,Grass,Loam Soil,0
87,58,,22,Grass,Loam Soil,0
11,28,,20,Grass,Loam Soil,1
57,52,,26,Grass,Loam Soil,1
25,31,,15,Grass,Loam Soil,0
34,47,,19,Grass,Loam Soil,1
28,26,,23,Grass,Loam Soil,0
28,46,,43,Grass,Loam Soil,0
86,49,,23,Grass,Loam Soil,1
74,30,,8,Grass,Loam Soil,0
89,61,,43,Grass,Loam Soil,0
39,46,,31,Grass,Loam Soil,1
38,27,,22,Grass,Loam Soil,0
32,56,,28,Grass,Loam Soil,1
63,61,,0,Grass,Loam Soil,0
65,70,,17,Grass,Loam Soil,1
8,48,,2,Grass,Loam Soil,1
77,59,,21,Grass,Loam Soil,0
9,38,,18,Grass,Loam Soil,1
78,35,,12,Grass,Loam Soil,1
77,33,,27,Grass,Loam Soil,1
23,61,,34,Grass,Loam Soil,0
21,23,,36,Grass,Loam Soil,1
61,60,,16,Grass,Loam Soil,0
12,31,,30,Grass,Loam Soil,1
84,50,,14,Grass,Loam Soil,0
8,59,,41,Grass,Loam Soil,1
2,70,,12,Grass,Loam Soil,1
43,51,,35,Grass,Loam Soil,1
63,68,,1,Grass,Loam Soil,0
55,67,,8,Grass,Loam Soil,1
50,56,,32,Grass,Loam Soil,1
69,26,,25,Grass,Loam Soil,0
4,21,,36,Grass,Loam Soil,0
9,43,,21,Grass,Loam Soil,1
15,67,,9,Grass,Loam Soil,1
23,35,,26,Grass,Loam Soil,1
14,50,,28,Grass,Loam Soil,1
84,64,,1,Grass,Loam Soil,0
6,41,,19,Grass,Loam Soil,1
12,44,,6,Grass,Loam Soil,1
9,58,,17,Grass,Loam Soil,0
68,38,,43,Grass,Loam Soil,0
43,32,,21,Grass,Loam Soil,1
3,48,,44,Grass,Loam Soil,1
55,28,,38,Grass,Loam Soil,1
51,44,,15,Grass,Loam Soil,1
54,70,,4,Grass,Loam Soil,0
53,29,,1,Grass,Loam Soil,0
84,26,,4,Grass,Loam Soil,0
43,68,,21,Grass,Loam Soil,1
22,31,,19,Grass,Loam Soil,0
33,39,,40,Grass,Loam Soil,1
29,25,,14,Grass,Loam Soil,0
82,61,,7,Grass,Loam Soil,0
21,27,,36,Grass,Loam Soil,1
58,55,,20,Grass,Loam Soil,1
64,57,,34,Grass,Loam Soil,0
65,56,,35,Grass,Loam Soil,1
59,30,,37,Grass,Loam Soil,1
38,56,,20,Grass,Loam Soil,0
81,40,,35,Grass,Loam Soil,1
37,52,,42,Grass,Loam Soil,1
23,26,,17,Grass,Loam Soil,0
8,54,,43,Grass,Loam Soil,1
41,36,,16,Grass,Loam Soil,0
40,55,,13,Grass,Loam Soil,0
73,55,,17,Grass,Loam Soil,0
45,40,,0,Grass,Loam Soil,0
5,50,,12,Grass,Loam Soil,1
11,63,,7,Grass,Loam Soil,1
90,32,,15,Grass,Loam Soil,1
29,29,,25,Grass,Loam Soil,0
6,53,,28,Grass,Loam Soil,1
68,28,,6,Grass,Loam Soil,0
61,33,,32,Grass,Loam Soil,0
5,52,,40,Grass,Loam Soil,1
64,42,,34,Grass,Loam Soil,0
17,41,,36,Grass,Loam Soil,0
23,70,,9,Grass,Loam Soil,1
3,35,,42,Grass,Loam Soil,1
39,47,,22,Grass,Loam Soil,1
74,68,,11,Grass,Loam Soil,0
49,52,,32,Grass,Loam Soil,1
39,60,,26,Grass,Loam Soil,1
19,30,,24,Grass,Loam Soil,1
36,31,,14,Grass,Loam Soil,1
89,47,,45,Grass,Loam Soil,1
43,21,,18,Grass,Loam Soil,1
50,27,,12,Grass,Loam Soil,1
81,21,,11,Grass,Loam Soil,0
48,52,,27,Grass,Loam Soil,1
17,33,,35,Grass,Loam Soil,1
8,27,,8,Grass,Loam Soil,0
23,48,,6,Grass,Loam Soil,1
22,34,,14,Grass,Loam Soil,1
79,64,,42,Grass,Loam Soil,0
29,40,,1,Grass,Loam Soil,0
49,35,,29,Grass,Loam Soil,1
55,57,,8,Grass,Loam Soil,1
56,29,,40,Grass,Loam Soil,1
6,21,,14,Grass,Loam Soil,0
82,56,,43,Grass,Loam Soil,1
1,64,,29,Grass,Loam Soil,0
21,67,,43,Grass,Loam Soil,1
64,21,,19,Grass,Loam Soil,1
68,26,,42,Grass,Loam Soil,0
34,20,,4,Grass,Loam Soil,1
75,32,,12,Grass,Loam Soil,0
86,22,,41,Grass,Loam Soil,1
88,51,,0,Grass,Loam Soil,0
29,54,,21,Grass,Loam Soil,1
42,36,,44,Grass,Loam Soil,1
81,57,,21,Grass,Loam Soil,0
36,26,,26,Grass,Loam Soil,0
2,54,,14,Grass,Loam Soil,1
79,67,,38,Grass,Loam Soil,0
69,44,,24,Grass,Loam Soil,0
9,55,,5,Grass,Loam Soil,0
45,20,,29,Grass,Loam Soil,0
1,51,,4,Grass,Loam Soil,1
79,54,,16,Grass,Loam Soil,0
63,58,,30,Grass,Loam Soil,1
35,31,,32,Grass,Loam Soil,1
1,48,,4,Grass,Loam Soil,1
82,51,,16,Grass,Loam Soil,0
73,37,,39,Grass,Loam Soil,1
82,28,,13,Grass,Loam Soil,0
16,63,,19,Grass,Loam Soil,1
78,34,,19,Grass,Loam Soil,0
31,30,,26,Grass,Loam Soil,0
70,24,,40,Grass,Loam Soil,1
3,20,,0,Grass,Loam Soil,1
47,66,,19,Grass,Loam Soil,1
27,64,,8,Grass,Loam Soil,1
26,48,,6,Grass,Loam Soil,0
16,51,,26,Grass,Loam Soil,1
5,56,,23,Grass,Loam Soil,1
76,56,,28,Grass,Loam Soil,1
69,35,,29,Grass,Loam Soil,1
48,45,,22,Grass,Loam Soil,1
64,21,,3,Grass,Loam Soil,0
65,69,,2,Grass,Loam Soil,0
9,68,,6,Grass,Loam Soil,1
62,24,,15,Grass,Loam Soil,0
78,30,,22,Grass,Loam Soil,0
54,28,,31,Grass,Loam Soil,1
